Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Year,Month,Quarter,DayOfWeek,Delivery_Days,Profit_Margin,Sales_Per_Quantity,Is_Discounted,High_Value_Transaction
0,1,2,11,3999.95,5,0.0,2013,5,2,2,4,29.000000000000004,799.99,0,1
0,3,1,3,25.824,6,0.2,2014,9,3,2,7,35.0,4.304,1,0
1,0,1,3,1.044,1,0.8,2011,7,3,3,4,-175.0,1.044,1,0
1,1,2,13,100.49,1,0.0,2012,9,3,0,2,25.0,100.49,0,0
0,3,1,14,485.88,6,0.0,2011,9,3,3,6,3.9999999999999996,80.98,0,1
0,0,1,10,11.52,5,0.2,2014,11,4,0,4,36.25000000000001,2.304,1,0
0,0,1,12,17.904,2,0.2,2011,9,3,3,7,35.0,8.952,1,0
0,3,0,9,41.6,4,0.0,2013,5,2,1,4,34.0,10.4,0,0
0,3,1,3,70.008,3,0.2,2012,1,1,4,4,35.0,23.336,1,0
0,2,1,10,4.608,2,0.2,2012,3,1,4,2,36.25000000000001,2.304,1,0
0,0,1,3,24.1,5,0.0,2013,9,3,0,4,46.0,4.82,0,0
1,2,1,2,60.768,2,0.2,2012,6,2,0,1,12.5,30.384,1,0
1,1,0,9,2.96,1,0.2,2012,12,4,0,4,26.25,2.96,1,0
1,3,2,13,1039.728,2,0.2,2013,8,3,4,0,8.75,519.864,1,1
1,1,1,10,14.4,5,0.0,2011,7,3,0,4,49.0,2.88,0,0
1,3,0,5,307.136,4,0.2,2012,9,3,1,5,-3.75,76.784,1,1
0,1,2,13,263.96,4,0.0,2013,11,4,4,2,27.0,65.99,0,1
0,1,1,12,13.872,3,0.2,2014,4,2,1,3,36.25,4.624,1,0
0,2,1,1,25.86,3,0.0,2012,8,3,3,5,26.0,8.62,0,0
0,2,1,14,36.84,3,0.0,2011,6,2,1,2,27.999999999999996,12.280000000000001,0,0
2,3,1,12,163.96,4,0.0,2014,5,2,3,5,49.0,40.99,0,0
2,3,0,16,564.195,3,0.5,2013,12,4,0,6,-53.99999999999999,188.06500000000003,1,1
0,2,0,5,301.96,2,0.0,2014,6,2,1,5,30.0,150.98,0,1
2,3,1,3,15.24,5,0.2,2013,8,3,4,7,35.0,3.048,1,0
0,3,0,9,7.712,2,0.2,2012,12,4,0,5,22.5,3.856,1,0
0,3,1,2,10.272,3,0.2,2012,8,3,4,6,11.249999999999998,3.424,1,0
1,0,2,0,45.98,2,0.0,2013,3,1,1,2,43.00000000000001,22.99,0,0
0,0,0,5,1424.9,5,0.0,2013,12,4,2,0,25.0,284.98,0,1
0,0,1,1,20.768,8,0.8,2012,5,2,0,6,-254.99999999999997,2.596,1,0
0,1,2,13,539.964,6,0.4,2011,11,4,2,4,-20.0,89.99400000000001,1,1
0,3,2,13,23.976,3,0.2,2011,12,4,3,5,-23.75,7.992,1,0
1,3,0,9,18.96,2,0.0,2014,12,4,2,5,40.0,9.48,0,0
1,0,1,12,42.24,10,0.2,2012,6,2,4,4,31.249999999999993,4.224,1,0
1,3,1,14,197.58,2,0.0,2011,11,4,3,6,27.0,98.79,0,0
0,3,2,0,239.8,5,0.2,2012,9,3,2,6,20.0,47.96,1,1
0,1,1,14,435.504,3,0.2,2012,8,3,4,2,11.249999999999998,145.168,1,1
0,2,1,2,12.84,3,0.0,2013,4,2,2,7,28.999999999999996,4.28,0,0
0,1,1,12,166.44,3,0.0,2013,3,1,0,5,48.0,55.48,0,0
0,1,1,10,25.83,7,0.0,2013,6,2,0,4,47.0,3.69,0,0
0,1,1,3,2.286,2,0.7,2012,2,1,1,5,-73.33333333333333,1.143,1,0
1,0,1,3,0.556,1,0.8,2014,3,1,0,0,-170.0,0.556,1,0
2,2,1,15,28.048,2,0.2,2013,8,3,3,6,12.5,14.024,1,0
1,0,0,9,9.552,3,0.6,2013,7,3,2,2,-40.0,3.1839999999999997,1,0
1,3,0,16,189.576,1,0.2,2014,10,4,1,2,5.0,189.576,1,0
2,2,1,8,23.34,3,0.0,2013,8,3,4,5,1.0,7.78,0,0
0,3,0,5,243.92,5,0.2,2014,9,3,2,5,-6.25,48.784,1,1
2,1,1,14,501.81,3,0.0,2014,4,2,3,2,0.0,167.27,0,1
0,1,1,12,26.38,1,0.0,2014,3,1,4,5,46.0,26.38,0,0
0,1,1,12,15.552,3,0.2,2011,9,3,1,3,35.0,5.184,1,0
0,3,1,3,2022.272,8,0.2,2014,1,1,5,4,33.75,252.784,1,1
1,0,1,2,33.96,2,0.0,2013,10,4,3,7,28.000000000000004,16.98,0,0
1,1,1,2,29.34,6,0.0,2013,8,3,5,4,27.0,4.89,0,0
2,0,1,12,28.16,4,0.0,2014,12,4,3,5,47.0,7.04,0,0
1,0,0,5,3504.9,5,0.0,2013,5,2,1,2,20.0,700.98,0,1
0,1,0,5,327.996,6,0.1,2013,4,2,0,6,16.666666666666664,54.666,1,1
2,2,2,13,35.96,1,0.2,2014,8,3,3,6,10.0,35.96,1,0
1,3,1,12,97.88,2,0.0,2012,12,4,2,3,50.0,48.94,0,0
2,1,0,5,63.686,1,0.3,2014,9,3,1,0,-24.285714285714285,63.686,1,0
0,1,1,7,23.34,3,0.0,2014,9,3,1,6,47.0,7.78,0,0
0,3,1,3,20.724,2,0.7,2014,11,4,1,5,-73.33333333333333,10.362,1,0
0,3,0,9,16.192,1,0.2,2014,12,4,3,3,28.749999999999996,16.192,1,0
2,3,1,2,5.58,1,0.0,2014,5,2,1,2,25.0,5.58,0,0
1,0,2,0,139.95,5,0.0,2012,2,1,2,4,19.0,27.99,0,0
2,2,1,2,47.96,5,0.2,2011,8,3,4,4,8.75,9.592,1,0
1,3,1,8,11.34,3,0.0,2011,10,4,0,4,46.0,3.78,0,0
0,2,1,1,542.94,3,0.0,2012,8,3,3,5,27.999999999999996,180.98000000000002,0,1
1,3,1,12,5.184,1,0.2,2014,10,4,2,1,35.0,5.184,1,0
1,2,1,3,64.12,4,0.0,2014,4,2,1,2,48.0,16.03,0,0
0,1,1,3,2.502,3,0.7,2011,9,3,1,5,-80.0,0.834,1,0
1,0,1,3,1.248,3,0.8,2014,12,4,2,2,-154.99999999999997,0.416,1,0
0,0,1,12,70.08,5,0.2,2013,3,1,3,5,35.0,14.016,1,0
1,0,1,14,750.68,2,0.0,2014,12,4,5,0,5.0,375.34,0,1
2,2,2,0,408.744,7,0.2,2013,4,2,1,6,18.749999999999996,58.392,1,1
2,0,0,4,687.4,5,0.0,2012,8,3,3,4,7.000000000000001,137.48,0,1
0,0,0,5,302.94,3,0.0,2012,12,4,0,0,16.0,100.98,0,1
2,1,1,12,18.496,4,0.2,2013,7,3,4,4,36.25,4.624,1,0
0,2,1,12,21.84,3,0.0,2011,7,3,0,5,50.0,7.28,0,0
0,2,1,3,124.75,5,0.0,2014,10,4,4,5,46.0,24.95,0,0
0,0,2,13,31.984,2,0.2,2013,6,2,2,5,35.0,15.992,1,0
0,1,0,4,35.49,1,0.5,2012,10,4,2,3,-44.0,35.49,1,0
2,3,2,0,214.95,5,0.0,2014,3,1,4,5,41.0,42.989999999999995,0,1
1,0,2,11,3059.982,2,0.1,2014,1,1,2,3,22.22222222222222,1529.991,1,1
1,0,0,5,1526.56,7,0.0,2014,3,1,2,6,28.000000000000004,218.07999999999998,0,1
1,3,1,3,931.176,3,0.2,2014,9,3,5,0,33.75,310.392,1,1
2,3,1,2,7.58,1,0.0,2014,9,3,1,6,39.0,7.58,0,0
0,3,0,9,198.46,2,0.0,2014,7,3,2,7,50.0,99.23,0,0
1,1,1,3,38.088,4,0.7,2013,6,2,2,4,-73.33333333333333,9.522,1,0
2,3,0,9,4.18,1,0.0,2013,11,4,3,6,36.0,4.18,0,0
2,2,1,3,511.84,8,0.0,2013,5,2,3,5,47.0,63.98,0,1
0,3,2,6,1199.96,5,0.2,2012,12,4,1,5,18.75,239.99200000000002,1,1
1,0,1,1,54.96,3,0.0,2013,11,4,2,3,28.999999999999996,18.32,0,0
0,2,1,12,79.14,3,0.0,2013,5,2,0,2,46.0,26.38,0,0
0,2,1,12,16.272,3,0.2,2014,11,4,1,3,32.50000000000001,5.4239999999999995,1,0
0,2,1,3,18.336,2,0.7,2011,2,1,3,7,-66.66666666666667,9.168,1,0
0,0,0,16,913.43,5,0.3,2014,1,1,4,2,-18.571428571428573,182.68599999999998,1,1
0,1,0,5,109.764,2,0.1,2012,11,4,4,5,7.777777777777778,54.882,1,0
0,1,2,13,110.97,5,0.4,2012,11,4,2,4,-21.666666666666668,22.194,1,0
0,3,1,15,27.96,2,0.0,2013,12,4,0,4,25.999999999999996,13.98,0,0
0,3,0,16,1478.272,8,0.2,2014,9,3,4,2,6.25,184.784,1,1
0,3,1,3,9.336,3,0.2,2013,4,2,5,5,35.0,3.112,1,0
0,0,1,1,5.768,2,0.8,2012,8,3,3,0,-235.0,2.884,1,0
2,1,1,3,134.272,8,0.2,2013,11,4,5,5,35.0,16.784,1,0
2,1,0,4,301.96,2,0.0,2012,7,3,4,5,20.0,150.98,0,1
0,3,1,10,14.62,2,0.0,2012,3,1,0,4,47.0,7.31,0,0
1,1,2,13,128.85,3,0.0,2014,12,4,4,7,3.0000000000000004,42.949999999999996,0,0
0,2,0,9,91.032,3,0.2,2014,7,3,0,4,-2.5,30.343999999999998,1,0
1,1,1,2,10.368,2,0.2,2012,1,1,3,5,15.0,5.184,1,0
1,3,1,14,324.9,5,0.0,2014,12,4,3,2,12.000000000000002,64.97999999999999,0,1
2,0,0,5,600.558,3,0.3,2011,12,4,0,2,-1.4285714285714286,200.186,1,1
1,0,2,0,207.984,2,0.2,2012,5,2,4,3,17.5,103.992,1,0
1,3,1,7,4.08,2,0.0,2013,9,3,1,3,47.0,2.04,0,0
2,0,1,12,419.4,5,0.2,2014,2,1,1,4,35.0,83.88,1,1
0,3,1,2,12.39,3,0.0,2013,10,4,1,6,46.0,4.13,0,0
0,1,1,12,122.97,3,0.0,2013,8,3,2,5,49.0,40.99,0,0
0,1,1,15,11.632,2,0.2,2013,7,3,0,2,8.75,5.816,1,0
2,0,1,10,27.72,9,0.0,2014,9,3,1,2,48.00000000000001,3.08,0,0
0,2,1,3,17.22,5,0.7,2013,9,3,1,4,-73.33333333333334,3.444,1,0
0,3,1,3,14.592,3,0.2,2012,5,2,5,6,33.75,4.864,1,0
0,3,1,2,7.152,3,0.2,2012,8,3,4,2,10.0,2.384,1,0
0,1,0,9,97.44,3,0.0,2011,9,3,3,7,36.00000000000001,32.48,0,0
0,2,1,2,14.67,3,0.0,2011,11,4,0,6,27.0,4.89,0,0
1,1,1,2,4.224,3,0.2,2011,9,3,3,4,35.0,1.4080000000000001,1,0
1,0,0,5,368.97,3,0.0,2013,11,4,4,5,21.999999999999996,122.99000000000001,0,1
2,1,1,12,19.44,3,0.0,2012,12,4,3,7,48.00000000000001,6.48,0,0
1,3,1,1,1640.7,5,0.0,2014,2,1,3,4,28.000000000000004,328.14,0,1
0,0,1,7,17.568,2,0.2,2014,9,3,2,4,36.25,8.784,1,0
1,3,1,14,39.9,5,0.0,2014,9,3,4,3,26.0,7.9799999999999995,0,0
0,2,1,3,3.282,2,0.7,2013,5,2,4,1,-80.0,1.641,1,0
0,0,2,0,149.97,3,0.0,2012,2,1,4,2,34.0,49.99,0,0
0,1,1,1,3.552,2,0.2,2012,3,1,3,4,12.5,1.776,1,0
2,1,1,3,17.712,3,0.2,2013,11,4,2,6,36.25000000000001,5.904,1,0
0,2,1,2,22.96,7,0.0,2014,11,4,3,3,28.999999999999996,3.2800000000000002,0,0
1,3,1,1,314.6,4,0.0,2014,9,3,1,0,32.99999999999999,78.65,0,1
0,1,2,13,979.95,5,0.0,2014,11,4,3,3,26.999999999999996,195.99,0,1
2,3,1,2,12.84,3,0.0,2014,2,1,3,1,27.0,4.28,0,0
0,0,2,13,7.992,1,0.2,2014,5,2,3,1,8.75,7.992,1,0
1,3,1,2,2.94,1,0.0,2011,11,4,4,7,26.999999999999996,2.94,0,0
0,2,1,3,37.425,5,0.7,2013,10,4,1,0,-80.0,7.484999999999999,1,0
0,1,1,12,40.56,4,0.0,2013,12,4,3,1,49.0,10.14,0,0
0,1,1,3,5.984,2,0.2,2012,11,4,0,5,37.50000000000001,2.992,1,0
1,3,2,0,41.94,2,0.0,2011,7,3,2,3,36.00000000000001,20.97,0,0
2,0,1,3,27.396,9,0.8,2014,10,4,2,4,-154.99999999999997,3.044,1,0
0,3,0,4,359.499,3,0.15,2014,11,4,2,4,-8.235294117647058,119.83300000000001,1,1
0,3,0,9,51.968,2,0.2,2011,12,4,1,2,20.0,25.984,1,0
1,1,1,3,931.176,3,0.2,2014,11,4,1,6,33.75,310.392,1,1
1,2,1,1,194.528,2,0.2,2013,12,4,3,2,12.5,97.264,1,0
2,1,2,13,210.564,6,0.4,2014,7,3,1,5,-25.0,35.094,1,1
0,0,0,9,32.952,6,0.6,2011,12,4,1,4,-60.00000000000001,5.492,1,0
0,3,1,12,38.52,9,0.0,2011,9,3,2,4,44.99999999999999,4.28,0,0
0,3,0,5,184.752,3,0.2,2014,9,3,1,6,-11.25,61.584,1,0
2,0,2,0,50.12,7,0.2,2013,7,3,0,3,-1.25,7.159999999999999,1,0
0,0,0,9,34.79,7,0.0,2011,5,2,3,3,31.0,4.97,0,0
1,2,1,14,275.97,3,0.0,2011,10,4,1,2,3.9999999999999996,91.99000000000001,0,1
0,3,1,10,5.76,2,0.0,2014,8,3,4,2,49.00000000000001,2.88,0,0
0,1,2,13,35.12,4,0.0,2013,4,2,1,2,26.0,8.78,0,0
0,1,1,8,3.29,1,0.0,2014,5,2,0,0,44.99999999999999,3.29,0,0
0,0,2,13,29.97,3,0.0,2013,9,3,5,5,1.0000000000000002,9.99,0,0
0,1,1,3,84.09,3,0.0,2012,7,3,0,5,50.0,28.03,0,0
1,1,0,9,56.56,4,0.0,2014,10,4,0,4,26.0,14.14,0,0
0,2,1,3,113.94,6,0.0,2013,9,3,3,4,48.00000000000001,18.99,0,0
2,0,0,5,701.372,2,0.3,2013,9,3,4,0,-7.142857142857142,350.686,1,1
0,1,2,13,539.964,6,0.4,2011,11,4,4,4,-20.0,89.99400000000001,1,1
0,3,2,0,519.96,4,0.0,2012,7,3,2,4,34.0,129.99,0,1
0,1,1,2,50.94,3,0.0,2014,11,4,1,3,28.000000000000004,16.98,0,0
1,3,0,9,87.96,3,0.2,2011,12,4,1,4,8.75,29.319999999999997,1,0
2,3,1,7,12.78,1,0.0,2013,9,3,0,2,45.00000000000001,12.78,0,0
0,1,2,0,2309.65,7,0.0,2012,7,3,1,0,32.99999999999999,329.95,0,1
0,1,1,3,18.192,4,0.7,2013,12,4,2,5,-80.0,4.548,1,0
1,3,2,11,2396.4,10,0.2,2013,5,2,2,7,7.5,239.64000000000001,1,1
1,3,1,1,87.84,8,0.0,2013,5,2,0,4,26.999999999999996,10.98,0,0
2,3,0,9,9.98,1,0.0,2013,11,4,0,5,27.999999999999996,9.98,0,0
2,0,1,14,501.81,3,0.0,2014,11,4,2,2,0.0,167.27,0,1
2,2,1,3,6.24,2,0.0,2012,11,4,1,4,48.99999999999999,3.12,0,0
0,1,0,16,382.806,9,0.4,2012,8,3,3,3,-40.0,42.534,1,1
0,3,1,12,52.76,2,0.0,2012,4,2,2,3,46.0,26.38,0,0
2,0,1,3,29.932,7,0.8,2011,7,3,3,6,-155.0,4.276,1,0
0,0,1,3,24.588,3,0.8,2011,6,2,0,6,-155.0,8.196,1,0
0,1,1,10,24.424,1,0.2,2012,9,3,0,0,32.5,24.424,1,0
1,0,1,12,15.552,3,0.2,2014,7,3,6,5,36.25,5.184,1,0
0,0,2,0,119.8,4,0.0,2011,12,4,3,4,40.0,29.95,0,0
0,0,1,1,60.69,7,0.0,2012,3,1,0,4,26.999999999999996,8.67,0,0
1,0,1,8,45.92,5,0.2,2014,9,3,1,3,33.75,9.184000000000001,1,0
1,3,1,15,25.35,3,0.0,2013,3,1,0,0,30.0,8.450000000000001,0,0
0,1,1,15,54.9,5,0.0,2014,4,2,3,2,28.000000000000004,10.98,0,0
0,0,0,9,28.4,2,0.0,2012,2,1,4,2,39.0,14.2,0,0
0,1,0,4,2003.92,5,0.2,2012,9,3,0,6,-1.25,400.784,1,1
0,0,2,13,209.97,3,0.0,2013,8,3,1,7,28.000000000000004,69.99,0,1
1,1,2,0,167.97,3,0.0,2014,9,3,2,4,24.000000000000004,55.99,0,0
0,1,2,13,257.98,2,0.0,2013,5,2,3,5,28.999999999999996,128.99,0,1
0,2,1,8,24.32,5,0.2,2014,8,3,3,5,37.49999999999999,4.864,1,0
0,2,1,12,49.12,4,0.0,2014,6,2,1,5,47.0,12.28,0,0
1,3,1,3,3.912,1,0.2,2014,6,2,2,4,32.5,3.912,1,0
0,0,1,7,28.4,5,0.0,2014,4,2,2,3,47.0,5.68,0,0
0,3,1,3,6.27,5,0.7,2013,11,4,2,7,-73.33333333333334,1.254,1,0
0,1,1,10,5.04,2,0.2,2014,5,2,3,4,35.0,2.52,1,0
2,3,1,1,43.92,4,0.0,2011,9,3,1,6,26.999999999999996,10.98,0,0
2,3,1,12,12.96,2,0.0,2011,2,1,0,4,47.99999999999999,6.48,0,0
0,1,0,16,310.443,3,0.3,2014,7,3,2,4,-15.714285714285717,103.481,1,1
2,1,0,9,39.08,4,0.0,2014,7,3,4,6,37.0,9.77,0,0
0,0,0,5,853.93,5,0.3,2014,11,4,2,5,-2.857142857142857,170.786,1,1
0,3,1,3,9.345,5,0.7,2011,8,3,1,4,-70.0,1.8690000000000002,1,0
0,3,1,2,16.4,5,0.0,2012,12,4,0,2,43.0,3.28,0,0
2,3,2,0,26.85,3,0.0,2013,3,1,0,3,18.999999999999996,8.950000000000001,0,0
2,3,0,16,521.96,2,0.0,2014,12,4,3,4,17.0,260.98,0,1
0,1,1,10,9.45,3,0.0,2014,12,4,5,3,48.0,3.15,0,0
0,1,1,12,19.44,3,0.0,2012,7,3,1,0,48.00000000000001,6.48,0,0
2,3,2,0,159.98,2,0.0,2014,10,4,2,2,30.000000000000004,79.99,0,0
0,1,0,5,327.564,4,0.1,2012,11,4,3,2,6.666666666666665,81.891,1,1
0,2,0,5,97.184,2,0.2,2014,9,3,4,4,6.25,48.592,1,0
2,3,1,12,195.76,4,0.0,2014,4,2,2,4,50.0,48.94,0,0
0,0,0,5,37.296,2,0.3,2011,11,4,2,4,-2.857142857142857,18.648,1,0
0,1,1,8,3.76,2,0.0,2011,11,4,6,6,35.0,1.88,0,0
0,1,0,5,71.246,2,0.3,2013,9,3,4,4,-27.142857142857146,35.623,1,0
1,1,0,5,408.006,2,0.1,2013,7,3,2,4,17.777777777777782,204.003,1,1
0,0,0,9,70.56,6,0.0,2013,12,4,0,4,34.0,11.76,0,0
0,1,1,3,46.72,8,0.2,2011,12,4,4,2,33.75,5.84,1,0
0,3,1,2,22.96,7,0.0,2014,5,2,6,4,28.999999999999996,3.2800000000000002,0,0
1,1,1,14,78.8,1,0.0,2012,9,3,1,4,2.0,78.8,0,0
2,3,0,9,19.54,2,0.0,2013,11,4,3,4,37.0,9.77,0,0
2,0,0,9,16.74,5,0.6,2011,7,3,2,4,-85.0,3.348,1,0
2,3,1,12,21.4,5,0.0,2011,11,4,1,7,45.00000000000001,4.279999999999999,0,0
0,0,1,1,0.444,1,0.8,2014,6,2,4,4,-250.0,0.444,1,0
0,0,1,14,689.82,6,0.0,2011,4,2,1,2,3.0,114.97000000000001,0,1
0,2,1,14,81.2,5,0.0,2013,4,2,0,5,15.0,16.240000000000002,0,0
0,0,1,12,11.424,3,0.2,2014,9,3,3,2,32.5,3.808,1,0
1,3,0,9,29.328,3,0.2,2014,9,3,2,4,12.5,9.776,1,0
0,1,1,3,83.92,5,0.2,2014,12,4,3,6,35.0,16.784,1,0
1,1,1,14,8.384,1,0.2,2014,4,2,1,4,8.75,8.384,1,0
1,1,1,14,37.208,1,0.2,2014,12,4,2,4,-20.0,37.208,1,0
0,2,0,16,2430.08,8,0.0,2013,7,3,4,4,16.0,303.76,0,1
0,1,1,7,12.24,6,0.0,2012,11,4,4,5,47.0,2.04,0,0
0,3,1,8,4.512,3,0.2,2012,9,3,4,6,18.75,1.5039999999999998,1,0
0,3,0,9,47.04,4,0.0,2013,8,3,5,7,34.0,11.76,0,0
0,2,1,15,231.72,2,0.0,2014,7,3,1,6,5.0,115.86,0,1
0,3,2,13,302.376,3,0.2,2014,1,1,2,5,7.500000000000001,100.79199999999999,1,1
2,3,0,4,599.165,5,0.15,2013,6,2,5,0,5.88235294117647,119.833,1,1
0,3,1,12,20.736,4,0.2,2013,3,1,3,4,35.0,5.184,1,0
1,3,2,0,95.1,5,0.0,2011,8,3,3,4,32.0,19.02,0,0
1,3,0,16,136.464,2,0.2,2013,8,3,5,2,11.25,68.232,1,0
1,0,2,6,319.984,2,0.2,2014,9,3,1,3,33.75,159.992,1,1
1,1,1,12,68.04,6,0.0,2014,3,1,0,6,48.99999999999999,11.340000000000002,0,0
2,3,1,2,113.22,3,0.0,2013,10,4,1,5,26.0,37.74,0,0
2,3,1,15,86.2,5,0.0,2013,7,3,1,7,28.999999999999996,17.240000000000002,0,0
0,3,1,2,8.34,3,0.0,2013,10,4,2,0,26.999999999999996,2.78,0,0
1,1,1,3,14.73,3,0.0,2012,11,4,0,4,47.0,4.91,0,0
1,2,1,12,9.96,2,0.0,2011,11,4,1,3,48.99999999999999,4.98,0,0
0,0,2,0,27.816,3,0.2,2014,3,1,2,5,16.25,9.272,1,0
0,2,0,5,866.4,4,0.0,2013,2,1,6,7,26.0,216.6,0,1
0,1,1,7,79.96,2,0.0,2012,10,4,2,2,45.0,39.98,0,0
0,3,1,3,9.552,8,0.7,2014,5,2,1,1,-76.66666666666667,1.194,1,0
0,3,0,16,364.776,3,0.2,2012,10,4,5,4,7.5,121.592,1,1
0,1,1,3,274.491,3,0.7,2014,1,1,4,4,-83.33333333333334,91.497,1,1
0,0,1,12,11.56,2,0.0,2013,8,3,1,7,48.99999999999999,5.78,0,0
0,1,0,5,366.786,7,0.1,2011,3,1,4,7,17.77777777777778,52.398,1,1
1,3,1,12,47.952,3,0.2,2013,11,4,1,2,35.0,15.984,1,0
0,0,2,0,65.44,5,0.2,2011,12,4,1,5,-12.5,13.088,1,0
0,1,1,1,286.256,1,0.2,2013,9,3,3,4,6.25,286.256,1,1
0,2,1,2,12.264,7,0.2,2014,12,4,2,4,8.75,1.752,1,0
0,0,1,7,15.648,2,0.2,2013,10,4,4,3,32.5,7.824,1,0
1,3,2,13,201.584,2,0.2,2011,5,2,3,4,10.0,100.792,1,0
1,1,0,5,261.96,2,0.0,2014,5,2,3,3,9.000000000000002,130.98,0,1
1,1,0,9,3.312,1,0.2,2014,11,4,0,4,20.0,3.312,1,0
2,0,1,12,5.184,1,0.2,2014,2,1,1,4,35.0,5.184,1,0
1,2,1,2,11.76,5,0.2,2012,11,4,0,7,11.25,2.352,1,0
0,3,1,12,68.52,3,0.0,2012,12,4,6,4,46.0,22.84,0,0
0,1,1,10,3.15,1,0.0,2012,2,1,5,5,48.00000000000001,3.15,0,0
2,0,1,12,6.848,2,0.2,2014,5,2,0,6,31.25,3.424,1,0
1,0,2,13,149.95,5,0.0,2012,10,4,4,5,30.000000000000004,29.99,0,0
1,3,1,12,87.92,4,0.0,2014,12,4,1,6,46.0,21.98,0,0
0,1,1,3,51.312,3,0.2,2014,6,2,5,6,36.25000000000001,17.104,1,0
1,2,1,7,311.15,5,0.0,2012,2,1,1,4,47.0,62.23,0,1
0,0,1,2,28.032,6,0.2,2014,2,1,0,5,12.5,4.672,1,0
1,2,1,7,182.94,3,0.0,2014,12,4,2,5,47.0,60.98,0,0
1,1,0,16,337.176,2,0.4,2013,6,2,5,7,-35.0,168.588,1,1
0,3,1,15,28.8,3,0.0,2013,4,2,2,2,3.0,9.6,0,0
0,1,1,12,20.736,4,0.2,2014,7,3,5,3,35.0,5.184,1,0
0,2,1,3,145.85,5,0.0,2014,10,4,1,7,48.0,29.169999999999998,0,0
0,3,1,3,6.783,7,0.7,2014,12,4,1,4,-70.0,0.9690000000000001,1,0
0,2,2,13,44.95,1,0.0,2011,5,2,6,7,27.999999999999996,44.95,0,0
1,1,2,0,47.984,2,0.2,2013,8,3,1,7,27.500000000000004,23.992,1,0
0,2,2,13,863.88,3,0.2,2014,10,4,4,4,12.5,287.96,1,1
1,2,0,9,8.92,4,0.0,2011,10,4,1,4,44.0,2.23,0,0
1,3,0,5,466.768,2,0.2,2013,9,3,4,2,11.250000000000002,233.384,1,1
0,1,2,0,59.976,3,0.2,2013,11,4,1,7,20.0,19.992,1,0
2,2,1,3,33.74,7,0.0,2014,1,1,1,7,46.0,4.82,0,0
0,0,1,12,75.88,5,0.2,2014,12,4,1,4,35.0,15.175999999999998,1,0
1,3,1,15,29.7,3,0.0,2014,4,2,1,7,27.0,9.9,0,0
1,0,1,3,11.06,10,0.8,2014,5,2,2,5,-170.0,1.106,1,0
0,2,1,12,49.568,2,0.2,2014,8,3,6,3,31.25,24.784,1,0
0,2,1,14,720.064,4,0.2,2014,11,4,4,3,-8.75,180.016,1,1
0,0,1,12,44.75,5,0.0,2014,12,4,5,6,46.0,8.95,0,0
1,1,2,13,209.5,10,0.0,2012,4,2,0,4,27.999999999999996,20.95,0,0
1,3,1,3,54.896,2,0.2,2014,8,3,5,3,33.75,27.448,1,0
0,2,1,3,7.16,2,0.0,2011,9,3,2,5,48.0,3.58,0,0
1,1,2,13,227.46,6,0.0,2014,2,1,4,6,28.999999999999996,37.910000000000004,0,1
0,2,1,3,2.508,2,0.7,2014,1,1,2,4,-73.33333333333333,1.254,1,0
0,3,1,3,18.088,7,0.2,2013,4,2,2,4,36.25,2.584,1,0
0,2,2,0,26.85,3,0.0,2013,6,2,4,1,18.999999999999996,8.950000000000001,0,0
0,3,0,9,41.96,2,0.0,2013,11,4,1,5,25.999999999999996,20.98,0,0
0,1,1,3,1.908,2,0.7,2014,9,3,0,4,-80.0,0.954,1,0
0,1,2,13,391.98,2,0.0,2014,9,3,1,2,28.999999999999996,195.99,0,1
1,3,2,13,73.584,2,0.2,2013,9,3,2,5,11.249999999999998,36.792,1,0
2,3,1,12,123.92,4,0.0,2011,11,4,4,2,45.0,30.98,0,0
0,1,2,13,89.95,5,0.0,2013,7,3,6,3,48.0,17.990000000000002,0,0
1,0,2,13,719.952,6,0.2,2011,10,4,0,5,10.0,119.992,1,1
0,2,2,0,399.98,2,0.0,2013,12,4,3,4,43.0,199.99,0,1
0,3,1,12,159.88,7,0.0,2013,9,3,4,4,46.0,22.84,0,0
0,3,1,12,248.08,7,0.0,2013,12,4,5,6,47.0,35.440000000000005,0,1
0,1,1,12,10.368,2,0.2,2013,5,2,4,4,35.0,5.184,1,0
0,3,0,5,603.92,5,0.2,2011,11,4,4,3,12.5,120.78399999999999,1,1
2,0,2,13,369.544,7,0.2,2014,10,4,0,4,7.500000000000001,52.791999999999994,1,1
2,2,2,13,391.98,2,0.0,2011,1,1,4,4,28.999999999999996,195.99,0,1
0,1,0,9,70.71,1,0.0,2011,9,3,4,3,7.000000000000001,70.71,0,0
1,3,2,0,98.16,6,0.0,2014,5,2,2,4,10.0,16.36,0,0
1,1,1,1,34.848,2,0.2,2013,5,2,0,6,18.75,17.424,1,0
0,3,0,9,35.0,4,0.0,2014,5,2,2,2,42.0,8.75,0,0
1,2,2,13,23.976,3,0.2,2014,4,2,2,3,-23.75,7.992,1,0
0,1,1,3,24.816,3,0.2,2014,12,4,3,6,33.75,8.272,1,0
1,2,1,14,1263.3,6,0.0,2013,11,4,4,3,25.0,210.54999999999998,0,1
0,3,1,1,97.16,2,0.0,2014,5,2,1,4,29.000000000000004,48.58,0,0
0,0,0,4,493.43,5,0.3,2011,9,3,1,3,-14.285714285714285,98.686,1,1
